date,f1_name,f2_name,weight_class,no_of_rounds,m1_prob,m2a_prob,m2a_pick,pick_novig,gap,gap_size,gap_zone,gap_zone_label,gap_direction,closing_odds,m1_m2a_agree,vegas_agree,triple_agree,m2b_win_prob,m2b_confidence,pick_won,split,agreement_type,corner_swapped
2022-06-18,Maria Oliveira,Gloria de Paula,Women's Strawweight,3,43.58,43.58,Gloria de Paula,71.17,-14.75,14.75,6,Max Value,-1,-280.0,1,1,1,,,0,train,NO_EDGE,0
2022-06-18,Natalia Silva,Jasmine Jasudavicius,Women's Flyweight,3,63.41,63.41,Natalia Silva,30.2,33.21,33.21,6,Max Value,1,220.0,1,0,0,,,1,train,CONFIRM_DOG,1
2022-06-25,Jinh Yu Frey,Vanessa Demopoulos,Women's Strawweight,3,45.61,45.61,Vanessa Demopoulos,32.08,22.32,22.32,6,Max Value,1,200.0,1,0,0,,,1,train,CONFIRM_DOG,1
2022-07-02,Jessica-Rose Clark,Julija Stoliarenko,Women's Bantamweight,3,46.67,46.67,Julija Stoliarenko,41.18,12.15,12.15,6,Max Value,1,135.0,1,0,0,,,1,train,CONFIRM_DOG,0
2022-07-02,Jessica Eye,Maycee Barber,Women's Flyweight,3,23.28,23.28,Maycee Barber,73.21,3.51,3.51,3,Watch,1,-315.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-07-09,Antonina Shevchenko,Cortney Casey,Women's Flyweight,3,69.21,69.21,Antonina Shevchenko,62.11,7.09,7.09,4,Value,1,-180.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-07-16,Jessica Penne,Emily Ducote,Women's Strawweight,3,30.26,30.26,Emily Ducote,60.67,9.07,9.07,5,Strong Value,1,-170.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-07-16,Lauren Murphy,Miesha Tate,Women's Flyweight,3,50.5,50.5,Lauren Murphy,35.11,15.39,15.39,6,Max Value,1,175.0,1,0,0,,,1,train,CONFIRM_DOG,0
2022-07-16,Amanda Lemos,Michelle Waterson-Gomez,Women's Strawweight,3,66.46000000000001,66.46000000000001,Amanda Lemos,73.21,-6.75,6.75,4,Value,-1,-315.0,1,1,1,,,1,train,NO_EDGE,1
2022-07-23,Victoria Leonardo,Mandy Bohm,Women's Flyweight,3,62.77,62.77,Victoria Leonardo,50.0,12.77,12.77,6,Max Value,1,-110.0,1,0,0,,,1,train,CONFIRM_DOG,1
2022-07-23,Molly McCann,Hannah Goldy,Women's Flyweight,3,63.79,63.79,Molly McCann,79.43,-15.64,15.64,6,Max Value,-1,-460.0,1,1,1,,,1,train,NO_EDGE,0
2022-07-30,Joselyne Edwards,Ji Yeon Kim,Women's Bantamweight,3,69.71,69.71,Joselyne Edwards,52.17,17.54,17.54,6,Max Value,1,-120.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-07-30,Julianna Pena,Amanda Nunes,Women's Bantamweight,5,24.83,24.83,Amanda Nunes,68.41,6.76,6.76,4,Value,1,-245.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-08-06,Juliana Miller,Brogan Walker,Women's Flyweight,3,73.77,73.77,Juliana Miller,56.2,17.57,17.57,6,Max Value,1,-140.0,1,1,1,,,1,train,CONFIRM_FAV,1
2022-08-06,Stephanie Egger,Mayra Bueno Silva,Women's Bantamweight,3,43.25,43.25,Mayra Bueno Silva,47.83,8.93,8.93,5,Strong Value,1,100.0,1,0,0,,,1,train,CONFIRM_DOG,1
2022-08-06,Cory McKenna,Miranda Granger,Women's Strawweight,3,75.36,75.36,Cory McKenna,63.66,11.7,11.7,6,Max Value,1,-195.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-08-13,Iasmin Lucindo,Yazmin Jauregui,Women's Strawweight,3,47.33,47.33,Yazmin Jauregui,65.48,-12.81,12.81,6,Max Value,-1,-210.0,1,1,1,,,1,train,NO_EDGE,1
2022-08-13,Cynthia Calvillo,Nina Nunes,Women's Flyweight,3,39.4,39.4,Nina Nunes,36.99,23.61,23.61,6,Max Value,1,160.0,1,0,0,,,1,train,CONFIRM_DOG,0
2022-08-13,Priscila Cachoeira,Ariane Lipski,Women's Bantamweight,3,52.0,52.0,Priscila Cachoeira,33.95,18.04,18.04,6,Max Value,1,185.0,1,0,0,,,1,train,CONFIRM_DOG,0
2022-08-20,Lucie Pudilova,Wu Yanan,Women's Bantamweight,3,47.15,47.15,Wu Yanan,42.89,9.96,9.96,5,Strong Value,1,125.0,1,0,0,,,0,train,CONFIRM_DOG,1
2022-09-03,Stephanie Egger,Ailin Perez,Women's Featherweight,3,41.25,41.25,Ailin Perez,30.2,28.55,28.55,6,Max Value,1,220.0,1,0,0,,,0,train,CONFIRM_DOG,0
2022-09-10,Norma Dumont,Danyelle Wolf,Women's Featherweight,3,82.47,82.47,Norma Dumont,75.56,6.91,6.91,4,Value,1,-360.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-09-10,Elise Reed,Melissa Martinez,Women's Strawweight,3,60.14,60.14,Elise Reed,38.6,21.55,21.55,6,Max Value,1,150.0,1,0,0,,,1,train,CONFIRM_DOG,1
2022-09-17,Mariya Agapova,Gillian Robertson,Women's Flyweight,3,31.72,31.72,Gillian Robertson,58.82,9.46,9.46,5,Strong Value,1,-155.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-09-17,Denise Gomes,Loma Lookboonmee,Women's Strawweight,3,38.31,38.31,Loma Lookboonmee,64.29,-2.59,2.59,2,Lean,-1,-200.0,1,1,1,,,1,train,NO_EDGE,0
2022-10-01,Mackenzie Dern,Yan Xiaonan,Women's Strawweight,5,38.17,38.17,Yan Xiaonan,30.2,31.63,31.63,6,Max Value,1,220.0,1,0,0,,,1,train,CONFIRM_DOG,0
2022-10-15,Sam Hughes,Piera Rodriguez,Women's Strawweight,3,26.939999999999998,26.939999999999998,Piera Rodriguez,62.11,10.95,10.95,6,Max Value,1,-180.0,1,1,1,,,1,train,CONFIRM_FAV,1
2022-10-15,Alexa Grasso,Viviane Araujo,Women's Flyweight,5,68.08,68.08,Alexa Grasso,65.48,2.6,2.6,2,Lean,1,-210.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-10-22,Lina Lansberg,Karol Rosa,Women's Bantamweight,3,28.86,28.86,Karol Rosa,78.08,-6.93,6.93,4,Value,-1,-425.0,1,1,1,,,1,train,NO_EDGE,1
2022-10-22,Manon Fiorot,Katlyn Chookagian,Women's Flyweight,3,70.64,70.64,Manon Fiorot,66.75,3.89,3.89,3,Watch,1,-225.0,1,1,1,,,1,train,CONFIRM_FAV,1
2022-11-05,Tamires Vidal,Ramona Pascual,Women's Bantamweight,3,59.15,59.15,Tamires Vidal,53.25,5.91,5.91,4,Value,1,-125.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-11-05,Jinh Yu Frey,Polyana Viana,Women's Strawweight,3,31.299999999999997,31.299999999999997,Polyana Viana,57.11,11.59,11.59,6,Max Value,1,-145.0,1,1,1,,,1,train,CONFIRM_FAV,1
2022-11-05,Shanna Young,Miranda Maverick,Women's Flyweight,3,19.489999999999995,19.489999999999995,Miranda Maverick,86.23,-5.73,5.73,4,Value,-1,-850.0,1,1,1,,,1,train,NO_EDGE,1
2022-11-05,Marina Rodriguez,Amanda Lemos,Women's Strawweight,5,39.38,39.38,Amanda Lemos,31.59,29.03,29.03,6,Max Value,1,205.0,1,0,0,,,1,train,CONFIRM_DOG,0
2022-11-12,Karolina Kowalkiewicz,Silvana Gomez Juarez,Women's Strawweight,3,67.59,67.59,Karolina Kowalkiewicz,50.0,17.59,17.59,6,Max Value,1,-110.0,1,1,1,,,1,train,CONFIRM_FAV,0
2022-11-12,Erin Blanchfield,Molly McCann,Women's Flyweight,3,70.17,70.17,Erin Blanchfield,78.08,-7.91,7.91,4,Value,-1,-425.0,1,1,1,,,1,train,NO_EDGE,0
2022-11-19,Jennifer Maia,Maryna Moroz,Women's Flyweight,3,56.87,56.87,Jennifer Maia,42.02,14.85,14.85,6,Max Value,1,130.0,1,0,0,,,1,train,CONFIRM_DOG,0
2022-11-19,Tereza Bleda,Natalia Silva,Women's Flyweight,3,41.42,41.42,Natalia Silva,59.91,-1.33,1.33,1,Strong,-1,-165.0,1,1,1,,,1,train,NO_EDGE,1
2022-11-19,Maria Oliveira,Vanessa Demopoulos,Women's Strawweight,3,43.73,43.73,Vanessa Demopoulos,50.0,6.27,6.27,4,Value,1,-110.0,1,1,1,,,1,train,CONFIRM_FAV,1
2022-12-03,Istela Nunes,Yazmin Jauregui,Women's Strawweight,3,26.590000000000003,26.590000000000003,Yazmin Jauregui,75.21,-1.8,1.8,1,Strong,-1,-350.0,1,1,1,,,1,train,NO_EDGE,1
2022-12-03,Angela Hill,Emily Ducote,Women's Strawweight,3,63.52,63.52,Angela Hill,45.73,17.79,17.79,6,Max Value,1,110.0,1,0,0,,,1,train,CONFIRM_DOG,0
2022-12-17,Cheyanne Vlismas,Cory McKenna,Women's Strawweight,3,37.39,37.39,Cory McKenna,36.99,25.62,25.62,6,Max Value,1,160.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-01-14,Ketlen Vieira,Raquel Pennington,Women's Bantamweight,3,38.82,38.82,Raquel Pennington,42.02,19.16,19.16,6,Max Value,1,130.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-01-21,Josiane Nunes,Zarah Fairn,Women's Featherweight,3,77.06,77.06,Josiane Nunes,81.44,-4.38,4.38,3,Watch,-1,-540.0,1,1,1,,,1,train,NO_EDGE,0
2023-01-21,Jessica Andrade,Lauren Murphy,Women's Flyweight,3,74.25,74.25,Jessica Andrade,80.27,-6.03,6.03,4,Value,-1,-490.0,1,1,1,,,1,train,NO_EDGE,1
2023-02-11,Elise Reed,Loma Lookboonmee,Women's Strawweight,3,27.03,27.03,Loma Lookboonmee,74.9,-1.93,1.93,1,Strong,-1,-345.0,1,1,1,,,1,train,NO_EDGE,1
2023-02-18,Erin Blanchfield,Jessica Andrade,Women's Flyweight,5,55.97,55.97,Erin Blanchfield,47.83,8.15,8.15,5,Strong Value,1,100.0,1,0,0,,,1,train,CONFIRM_DOG,1
2023-02-18,Lina Lansberg,Mayra Bueno Silva,Women's Bantamweight,3,33.11,33.11,Mayra Bueno Silva,80.27,-13.39,13.39,6,Max Value,-1,-490.0,1,1,1,,,1,train,NO_EDGE,0
2023-02-25,Gabriella Fernandes,Jasmine Jasudavicius,Women's Flyweight,3,30.709999999999994,30.709999999999994,Jasmine Jasudavicius,46.75,22.54,22.54,6,Max Value,1,105.0,1,0,0,,,1,train,CONFIRM_DOG,1
2023-02-25,Tatiana Suarez,Montana De La Rosa,Women's Flyweight,3,78.14,78.14,Tatiana Suarez,85.15,-7.02,7.02,4,Value,-1,-750.0,1,1,1,,,1,train,NO_EDGE,0
2023-03-04,Alexa Grasso,Valentina Shevchenko,Women's Flyweight,5,42.57,42.57,Valentina Shevchenko,82.5,-25.07,25.07,6,Max Value,-1,-600.0,1,1,1,,,0,train,NO_EDGE,1
2023-03-04,Tabatha Ricci,Jessica Penne,Women's Strawweight,3,82.61,82.61,Tabatha Ricci,67.28,15.34,15.34,6,Max Value,1,-230.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-03-04,Amanda Ribas,Viviane Araujo,Women's Flyweight,3,74.85,74.85,Amanda Ribas,54.27,20.58,20.58,6,Max Value,1,-130.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-03-18,Jennifer Maia,Casey O'Neill,Women's Flyweight,3,47.25,47.25,Casey O'Neill,62.2,-9.45,9.45,5,Strong Value,-1,-184.0,1,1,1,,,0,train,NO_EDGE,0
2023-03-18,Juliana Miller,Veronica Hardy,Women's Flyweight,3,40.98,40.98,Veronica Hardy,25.28,33.74,33.74,6,Max Value,1,280.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-03-18,Luana Carolina,Joanne Wood,Women's Flyweight,3,41.05,41.05,Joanne Wood,67.01,-8.06,8.06,5,Strong Value,-1,-245.0,1,1,1,,,1,train,NO_EDGE,1
2023-03-25,Yana Santos,Holly Holm,Women's Bantamweight,3,33.69,33.69,Holly Holm,68.06,-1.74,1.74,1,Strong,-1,-245.0,1,1,1,,,1,train,NO_EDGE,1
2023-03-25,Andrea Lee,Maycee Barber,Women's Flyweight,3,25.13,25.13,Maycee Barber,70.02,4.85,4.85,3,Watch,1,-270.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-04-08,Luana Pinheiro,Michelle Waterson-Gomez,Women's Strawweight,3,64.87,64.87,Luana Pinheiro,58.57,6.3,6.3,4,Value,1,-156.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-04-08,Jaqueline Amorim,Sam Hughes,Women's Strawweight,3,41.14,41.14,Sam Hughes,29.98,28.88,28.88,6,Max Value,1,220.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-04-08,Cynthia Calvillo,Loopy Godinez,Women's Strawweight,3,27.98,27.98,Loopy Godinez,69.01,3.01,3.01,3,Watch,1,-255.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-04-15,Denise Gomes,Bruna Brasil,Women's Strawweight,3,71.15,71.15,Denise Gomes,41.43,29.72,29.72,6,Max Value,1,132.0,1,0,0,,,1,train,CONFIRM_DOG,1
2023-04-15,Piera Rodriguez,Gillian Robertson,Women's Strawweight,3,45.39,45.39,Gillian Robertson,53.7,0.91,0.91,0,Lock,1,-126.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-04-15,Joselyne Edwards,Lucie Pudilova,Women's Bantamweight,3,66.96,66.96,Joselyne Edwards,44.93,22.03,22.03,6,Max Value,1,114.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-04-22,Norma Dumont,Karol Rosa,Women's Featherweight,3,67.91,67.91,Norma Dumont,51.54,16.37,16.37,6,Max Value,1,-116.0,1,0,0,,,1,train,CONFIRM_DOG,1
2023-04-22,Brogan Walker,Iasmin Lucindo,Women's Flyweight,3,16.709999999999994,16.709999999999994,Iasmin Lucindo,75.95,7.34,7.34,4,Value,1,-375.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-04-29,Hailey Cowan,Jamey-Lyn Horth,Women's Bantamweight,3,29.6,29.6,Jamey-Lyn Horth,59.65,10.75,10.75,6,Max Value,1,-164.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-04-29,Stephanie Egger,Irina Alekseeva,Women's Bantamweight,3,53.4,53.4,Stephanie Egger,74.72,-21.32,21.32,6,Max Value,-1,-350.0,1,1,1,,,0,train,NO_EDGE,0
2023-05-06,Marina Rodriguez,Virna Jandiroba,Women's Strawweight,3,35.46,35.46,Virna Jandiroba,47.58,16.96,16.96,6,Max Value,1,102.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-05-13,Jessica-Rose Clark,Tainara Lisboa,Women's Bantamweight,3,40.87,40.87,Tainara Lisboa,51.54,7.59,7.59,4,Value,1,-116.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-05-13,Mandy Bohm,Ji Yeon Kim,Women's Flyweight,3,61.0,61.0,Mandy Bohm,32.22,28.77,28.77,6,Max Value,1,198.0,1,0,0,,,1,train,CONFIRM_DOG,1
2023-05-20,Victoria Leonardo,Natalia Silva,Women's Flyweight,3,23.299999999999997,23.299999999999997,Natalia Silva,87.08,-10.38,10.38,6,Max Value,-1,-1200.0,1,1,1,,,1,train,NO_EDGE,1
2023-05-20,Karolina Kowalkiewicz,Vanessa Demopoulos,Women's Strawweight,3,67.89,67.89,Karolina Kowalkiewicz,56.71,11.18,11.18,6,Max Value,1,-144.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-05-20,Mackenzie Dern,Angela Hill,Women's Strawweight,5,62.62,62.62,Mackenzie Dern,59.34,3.29,3.29,3,Watch,1,-162.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-06-03,Jinh Yu Frey,Elise Reed,Women's Strawweight,3,29.810000000000002,29.810000000000002,Elise Reed,54.67,15.52,15.52,6,Max Value,1,-132.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-06-03,Karine Silva,Ketlen Souza,Women's Flyweight,3,65.62,65.62,Karine Silva,65.65,-0.02,0.02,0,Lock,-1,-215.0,1,1,1,,,1,train,NO_EDGE,0
2023-06-10,Irene Aldana,Amanda Nunes,Women's Bantamweight,5,15.379999999999995,15.379999999999995,Amanda Nunes,74.02,10.6,10.6,6,Max Value,1,-335.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-06-10,Maria Oliveira,Diana Belbita,Women's Strawweight,3,37.86,37.86,Diana Belbita,55.95,6.2,6.2,4,Value,1,-146.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-06-10,Jasmine Jasudavicius,Miranda Maverick,Women's Flyweight,3,51.36,51.36,Jasmine Jasudavicius,32.65,18.7,18.7,6,Max Value,1,194.0,1,0,0,,,1,train,CONFIRM_DOG,1
2023-06-17,Gabriella Fernandes,Tereza Bleda,Women's Flyweight,3,23.909999999999997,23.909999999999997,Tereza Bleda,67.35,8.75,8.75,5,Strong Value,1,-235.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-06-24,Gillian Robertson,Tabatha Ricci,Women's Strawweight,3,41.79,41.79,Tabatha Ricci,54.67,3.54,3.54,3,Watch,1,-138.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-06-24,Maycee Barber,Amanda Ribas,Women's Flyweight,3,63.18,63.18,Maycee Barber,35.89,27.29,27.29,6,Max Value,1,168.0,1,0,0,,,1,train,CONFIRM_DOG,1
2023-07-15,Ailin Perez,Ashlee Evans-Smith,Women's Bantamweight,3,81.41,81.41,Ailin Perez,69.01,12.4,12.4,6,Max Value,1,-255.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-07-15,Viktoriia Dudakova,Istela Nunes,Women's Strawweight,3,71.3,71.3,Viktoriia Dudakova,64.11,7.18,7.18,4,Value,1,-200.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-07-15,Norma Dumont,Chelsea Chandler,Women's Featherweight,3,80.77,80.77,Norma Dumont,56.35,24.42,24.42,6,Max Value,1,-142.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-07-22,Molly McCann,Julija Stoliarenko,Women's Flyweight,3,50.03,50.03,Molly McCann,64.89,-14.87,14.87,6,Max Value,-1,-205.0,1,1,1,,,0,train,NO_EDGE,0
2023-07-22,Ketlen Vieira,Pannie Kianzad,Women's Bantamweight,3,69.52,69.52,Ketlen Vieira,58.82,10.7,10.7,6,Max Value,1,-155.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-07-22,Bruna Brasil,Shauna Bannon,Women's Strawweight,3,63.98,63.98,Bruna Brasil,57.11,6.87,6.87,4,Value,1,-145.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-08-05,Tatiana Suarez,Jessica Andrade,Women's Strawweight,3,74.24,74.24,Tatiana Suarez,75.72,-1.48,1.48,1,Strong,-1,-375.0,1,1,1,,,1,train,NO_EDGE,1
2023-08-12,Jaqueline Amorim,Montserrat Conejo Ruiz,Women's Strawweight,3,70.21,70.21,Jaqueline Amorim,68.06,2.16,2.16,2,Lean,1,-245.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-08-12,Iasmin Lucindo,Polyana Viana,Women's Strawweight,3,67.64,67.64,Iasmin Lucindo,63.69,3.95,3.95,3,Watch,1,-198.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-08-12,Juliana Miller,Luana Santos,Women's Flyweight,3,30.16,30.16,Luana Santos,57.21,12.63,12.63,6,Max Value,1,-148.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-08-19,Amanda Lemos,Zhang Weili,Women's Strawweight,5,29.439999999999998,29.439999999999998,Zhang Weili,72.58,-2.02,2.02,2,Lean,-1,-310.0,1,1,1,,,1,train,NO_EDGE,1
2023-08-26,Liang Na,JJ Aldrich,Women's Flyweight,3,27.37,27.37,JJ Aldrich,80.82,-8.19,8.19,5,Strong Value,-1,-535.0,1,1,1,,,1,train,NO_EDGE,0
2023-08-26,Taila Santos,Erin Blanchfield,Women's Flyweight,3,36.83,36.83,Erin Blanchfield,59.96,3.21,3.21,3,Watch,1,-166.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-09-02,Manon Fiorot,Rose Namajunas,Women's Flyweight,3,60.37,60.37,Manon Fiorot,63.69,-3.32,3.32,3,Watch,-1,-198.0,1,1,1,,,1,train,NO_EDGE,0
2023-09-02,Nora Cornolle,Joselyne Edwards,Women's Bantamweight,3,58.62,58.62,Nora Cornolle,44.86,13.76,13.76,6,Max Value,1,114.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-09-16,Tracy Cortez,Jasmine Jasudavicius,Women's Flyweight,3,64.32,64.32,Tracy Cortez,53.25,11.07,11.07,6,Max Value,1,-125.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-09-16,Elise Reed,Loopy Godinez,Women's Strawweight,3,24.739999999999995,24.739999999999995,Loopy Godinez,76.59,-1.33,1.33,1,Strong,-1,-395.0,1,1,1,,,1,train,NO_EDGE,1
2023-09-23,Marina Rodriguez,Michelle Waterson-Gomez,Women's Strawweight,3,67.62,67.62,Marina Rodriguez,73.8,-6.18,6.18,4,Value,-1,-360.0,1,1,1,,,1,train,NO_EDGE,0
2023-09-23,Tamires Vidal,Montserrat Rendon,Women's Bantamweight,3,34.3,34.3,Montserrat Rendon,32.5,33.21,33.21,6,Max Value,1,195.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-09-23,Mizuki,Hannah Goldy,Women's Strawweight,3,61.7,61.7,Mizuki,73.07,-11.37,11.37,6,Max Value,-1,-345.0,1,1,1,,,1,train,NO_EDGE,0
2023-10-14,Jennifer Maia,Viviane Araujo,Women's Flyweight,3,39.16,39.16,Viviane Araujo,42.79,18.04,18.04,6,Max Value,1,124.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-10-21,Viktoriia Dudakova,Jinh Yu Frey,Women's Strawweight,3,75.15,75.15,Viktoriia Dudakova,79.05,-3.9,3.9,3,Watch,-1,-520.0,1,1,1,,,1,train,NO_EDGE,0
2023-11-11,Loopy Godinez,Tabatha Ricci,Women's Strawweight,3,68.78,68.78,Loopy Godinez,65.71,3.06,3.06,3,Watch,1,-230.0,1,1,1,,,1,train,CONFIRM_FAV,1
2023-11-11,Jessica Andrade,Mackenzie Dern,Women's Strawweight,3,72.8,72.8,Jessica Andrade,31.46,41.34,41.34,6,Max Value,1,205.0,1,0,0,,,1,train,CONFIRM_DOG,0
2023-11-18,Lucie Pudilova,Ailin Perez,Women's Bantamweight,3,21.54,21.54,Ailin Perez,63.09,15.37,15.37,6,Max Value,1,-192.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-11-18,Luana Pinheiro,Amanda Ribas,Women's Strawweight,3,30.29,30.29,Amanda Ribas,68.54,1.17,1.17,1,Strong,1,-250.0,1,1,1,,,1,train,CONFIRM_FAV,0
2023-12-09,Talita Alencar,Rayanne dos Santos,Women's Strawweight,3,71.65,71.65,Talita Alencar,40.66,30.99,30.99,6,Max Value,1,136.0,1,0,0,,,1,train,CONFIRM_DOG,1
2023-12-09,Stephanie Egger,Luana Santos,Women's Bantamweight,3,31.980000000000004,31.980000000000004,Luana Santos,58.3,9.72,9.72,5,Strong Value,1,-155.0,1,1,1,,,1,train,CONFIRM_FAV,1
2024-01-20,Jasmine Jasudavicius,Priscila Cachoeira,Women's Bantamweight,3,77.67,77.67,Jasmine Jasudavicius,77.68,-0.02,0.02,0,Lock,-1,-425.0,1,1,1,,,1,test,NO_EDGE,0
2024-01-20,Gillian Robertson,Polyana Viana,Women's Strawweight,3,72.06,72.06,Gillian Robertson,71.8,0.27,0.27,0,Lock,1,-298.0,1,1,1,,,1,test,CONFIRM_FAV,0
2024-01-20,Mayra Bueno Silva,Raquel Pennington,Women's Bantamweight,5,37.46,37.46,Raquel Pennington,39.62,22.92,22.92,6,Max Value,1,142.0,1,0,0,,,1,test,CONFIRM_DOG,1
2024-02-03,Viviane Araujo,Natalia Silva,Women's Flyweight,3,24.74,24.74,Natalia Silva,74.09,1.17,1.17,1,Strong,1,-340.0,1,1,1,,,1,test,CONFIRM_FAV,0
2024-02-17,Mackenzie Dern,Amanda Lemos,Women's Strawweight,3,43.6,43.6,Amanda Lemos,59.34,-2.94,2.94,2,Lean,-1,-162.0,1,1,1,,,1,test,NO_EDGE,1
2024-02-24,Sam Hughes,Yazmin Jauregui,Women's Strawweight,3,40.9,40.9,Yazmin Jauregui,85.25,-26.14,26.14,6,Max Value,-1,-800.0,1,1,1,,,1,test,NO_EDGE,1
2024-03-09,Maycee Barber,Katlyn Cerminara,Women's Flyweight,3,74.39,74.39,Maycee Barber,62.25,12.15,12.15,6,Max Value,1,-185.0,1,1,1,,,1,test,CONFIRM_FAV,1
2024-03-23,Daria Zhelezniakova,Montserrat Rendon,Women's Bantamweight,3,50.48,50.48,Daria Zhelezniakova,72.21,-21.73,21.73,6,Max Value,-1,-305.0,1,1,1,,,1,test,NO_EDGE,1
2024-03-23,Amanda Ribas,Rose Namajunas,Women's Flyweight,5,47.92,47.92,Rose Namajunas,65.75,-13.67,13.67,6,Max Value,-1,-218.0,1,1,1,,,1,test,NO_EDGE,0
2024-03-30,Loopy Godinez,Virna Jandiroba,Women's Strawweight,3,70.72,70.72,Loopy Godinez,65.75,4.97,4.97,3,Watch,1,-218.0,1,1,1,,,0,test,CONFIRM_FAV,1
2024-03-30,Erin Blanchfield,Manon Fiorot,Women's Flyweight,5,44.11,44.11,Manon Fiorot,34.25,21.64,21.64,6,Max Value,1,180.0,1,0,0,,,1,test,CONFIRM_DOG,0
2024-04-06,Melissa Mullins,Nora Cornolle,Women's Bantamweight,3,45.92,45.92,Nora Cornolle,24.92,29.16,29.16,6,Max Value,1,285.0,1,0,0,,,1,test,CONFIRM_DOG,0
2024-04-06,Norma Dumont,Germaine de Randamie,Women's Bantamweight,3,51.23,51.23,Norma Dumont,51.08,0.14,0.14,0,Lock,1,-115.0,1,1,1,,,1,test,CONFIRM_FAV,0
2024-04-13,Holly Holm,Kayla Harrison,Women's Bantamweight,3,21.89,21.89,Kayla Harrison,78.67,-0.57,0.57,0,Lock,-1,-455.0,1,1,1,,,1,test,NO_EDGE,0
2024-04-13,Yan Xiaonan,Zhang Weili,Women's Strawweight,5,34.39,34.39,Zhang Weili,78.67,-13.06,13.06,6,Max Value,-1,-455.0,1,1,1,,,1,test,NO_EDGE,1
2024-04-27,Marnic Mann,Ketlen Souza,Women's Strawweight,3,33.23,33.23,Ketlen Souza,74.78,-8.01,8.01,5,Strong Value,-1,-355.0,1,1,1,,,1,test,NO_EDGE,0
